"issue_key","created","resolutiondate","days_to_solve"
"CAMEL-2937","2010-07-11","2010-07-11","0"
"CAMEL-6546","2013-07-13","2013-07-14","1"
"CAMEL-72","2007-07-08","2007-07-09","1"
"CAMEL-2251","2009-12-03","2009-12-03","0"
"CAMEL-6878","2013-10-20","2013-11-19","30"
"CAMEL-3079","2010-08-25","2010-08-25","0"
"CAMEL-1058","2008-11-07","2008-11-07","0"
"CAMEL-572","2008-06-03","2008-06-03","0"
"CAMEL-1492","2009-03-26","2009-03-27","1"
"CAMEL-8032","2014-11-11","2014-11-11","0"
"CAMEL-1401","2009-02-27","2009-02-27","0"
"CAMEL-2895","2010-07-02","2010-07-02","0"
"CAMEL-1729","2009-06-18","2009-06-18","0"
"CAMEL-7925","2014-10-17","2014-12-04","48"
"CAMEL-7042","2013-12-05","2013-12-20","15"
"CAMEL-3971","2011-05-13","2011-05-18","5"
"CAMEL-7424","2014-05-08","2014-05-08","0"
"CAMEL-8382","2015-02-20","2015-02-20","0"
"CAMEL-7823","2014-09-15","2014-09-23","8"
"CAMEL-499","2008-05-08","2008-05-09","1"
"CAMEL-1352","2009-02-18","2009-02-18","0"
"CAMEL-5907","2012-12-22","2013-01-02","11"
"CAMEL-6349","2013-05-10","2013-05-10","0"
"CAMEL-224","2007-11-16","2007-11-16","0"
"CAMEL-1974","2009-09-01","2009-09-16","15"
"CAMEL-103","2007-08-14","2007-08-17","3"
"CAMEL-7451","2014-05-21","2014-05-23","2"
"CAMEL-9005","2015-07-23","2015-07-23","0"
"CAMEL-8923","2015-07-01","2015-07-01","0"
"CAMEL-6078","2013-02-13","2013-05-23","99"
"CAMEL-5163","2012-04-11","2012-04-11","0"
"CAMEL-2238","2009-11-30","2009-11-30","0"
"CAMEL-7182","2014-02-08","2014-02-08","0"
"CAMEL-3174","2010-09-29","2010-09-29","0"
"CAMEL-7849","2014-09-22","2015-04-10","200"
"CAMEL-2858","2010-06-25","2010-06-30","5"
"CAMEL-461","2008-04-14","2008-04-14","0"
"CAMEL-2720","2010-05-13","2010-05-14","1"
"CAMEL-6276","2013-04-14","2013-04-17","3"
"CAMEL-1914","2009-08-15","2009-08-25","10"
"CAMEL-5206","2012-04-23","2013-02-07","290"
"CAMEL-2162","2009-11-12","2009-11-17","5"
"CAMEL-4345","2011-08-18","2011-08-19","1"
"CAMEL-4718","2011-11-28","2011-11-28","0"
"CAMEL-5084","2012-03-14","2012-03-15","1"
"CAMEL-638","2008-06-26","2008-07-11","15"
"CAMEL-3828","2011-04-01","2011-04-08","7"
"CAMEL-2545","2010-03-12","2010-03-19","7"
"CAMEL-857","2008-08-27","2008-08-27","0"
"CAMEL-8268","2015-01-23","2015-02-12","20"
"CAMEL-7676","2014-08-11","2014-08-22","11"
"CAMEL-8504","2015-03-18","2015-03-19","1"
"CAMEL-6867","2013-10-16","2013-10-21","5"
"CAMEL-3967","2011-05-12","2011-05-12","0"
"CAMEL-370","2008-03-06","2008-03-07","1"
"CAMEL-594","2008-06-09","2008-06-09","0"
"CAMEL-1524","2009-04-07","2009-04-18","11"
"CAMEL-6871","2013-10-17","2013-10-21","4"
"CAMEL-6789","2013-09-26","2013-09-26","0"
"CAMEL-5826","2012-11-27","2012-11-29","2"
"CAMEL-8784","2015-05-20","2015-05-21","1"
"CAMEL-8989","2015-07-20","2015-07-20","0"
"CAMEL-8424","2015-03-02","2015-03-02","0"
"CAMEL-5234","2012-04-30","2012-06-08","39"
"CAMEL-1834","2009-07-15","2009-07-15","0"
"CAMEL-2041","2009-09-28","2009-10-27","29"
"CAMEL-8327","2015-02-09","2015-02-10","1"
"CAMEL-2327","2010-01-02","2010-01-02","0"
"CAMEL-7239","2014-02-24","2014-02-24","0"
"CAMEL-7650","2014-07-31","2014-07-31","0"
"CAMEL-2109","2009-10-26","2009-10-29","3"
"CAMEL-568","2008-06-01","2008-06-03","2"
"CAMEL-7513","2014-06-16","2014-06-16","0"
"CAMEL-7497","2014-06-11","2014-06-11","0"
"CAMEL-3269","2010-10-23","2010-11-01","9"
"CAMEL-1505","2009-03-31","2009-04-01","1"
"CAMEL-9012","2015-07-24","2015-07-24","0"
"CAMEL-296","2008-01-18","2008-01-22","4"
"CAMEL-2196","2009-11-18","2009-11-18","0"
"CAMEL-3077","2010-08-25","2010-08-25","0"
"CAMEL-5844","2012-12-03","2012-12-14","11"
"CAMEL-2912","2010-07-06","2010-07-06","0"
"CAMEL-5500","2012-08-13","2012-08-13","0"
"CAMEL-3948","2011-05-06","2011-06-27","52"
"CAMEL-4858","2012-01-04","2012-01-04","0"
"CAMEL-7321","2014-03-23","2014-03-25","2"
"CAMEL-5971","2013-01-15","2013-02-01","17"
"CAMEL-2755","2010-05-26","2010-05-27","1"
"CAMEL-6262","2013-04-11","2013-04-17","6"
"CAMEL-2132","2009-11-04","2009-11-04","0"
"CAMEL-4540","2011-10-12","2011-10-15","3"
"CAMEL-2214","2009-11-23","2010-02-16","85"
"CAMEL-7679","2014-08-11","2014-08-12","1"
"CAMEL-6396","2013-05-25","2013-05-25","0"
"CAMEL-1188","2008-12-16","2008-12-16","0"
"CAMEL-5122","2012-03-27","2012-06-11","76"
"CAMEL-5000","2012-02-11","2012-02-11","0"
"CAMEL-383","2008-03-12","2008-03-24","12"
"CAMEL-7240","2014-02-25","2014-02-25","0"
"CAMEL-1073","2008-11-10","2008-11-12","2"
"CAMEL-8417","2015-02-28","2015-03-02","2"
"CAMEL-2447","2010-02-04","2010-02-04","0"
"CAMEL-5066","2012-03-08","2012-03-09","1"
"CAMEL-7142","2014-01-17","2014-01-18","1"
"CAMEL-8626","2015-04-13","2015-04-19","6"
"CAMEL-712","2008-07-12","2008-07-12","0"
"CAMEL-5381","2012-06-20","2012-06-20","0"
"CAMEL-1994","2009-09-07","2009-09-21","14"
"CAMEL-1828","2009-07-13","2009-07-16","3"
"CAMEL-970","2008-10-08","2008-10-08","0"
"CAMEL-4811","2011-12-21","2011-12-22","1"
"CAMEL-6187","2013-03-20","2013-08-26","159"
"CAMEL-7459","2014-05-22","2014-05-23","1"
"CAMEL-534","2008-05-21","2008-05-21","0"
"CAMEL-3351","2010-11-21","2010-12-08","17"
"CAMEL-8395","2015-02-23","2015-02-23","0"
"CAMEL-5562","2012-09-04","2012-09-07","3"
"CAMEL-8270","2015-01-23","2015-04-30","97"
"CAMEL-6097","2013-02-22","2013-03-01","7"
"CAMEL-5053","2012-02-29","2012-02-29","0"
"CAMEL-5897","2012-12-18","2012-12-18","0"
"CAMEL-4467","2011-09-20","2011-09-20","0"
"CAMEL-6810","2013-10-02","2013-10-04","2"
"CAMEL-8245","2015-01-14","2015-01-18","4"
"CAMEL-5574","2012-09-06","2013-01-24","140"
"CAMEL-701","2008-07-11","2008-07-11","0"
"CAMEL-4568","2011-10-21","2011-10-24","3"
"CAMEL-2336","2010-01-05","2010-01-05","0"
"CAMEL-728","2008-07-16","2008-07-16","0"
"CAMEL-1948","2009-08-27","2009-08-27","0"
"CAMEL-3569","2011-01-21","2011-01-21","0"
"CAMEL-1247","2009-01-12","2009-01-14","2"
"CAMEL-2750","2010-05-25","2010-05-26","1"
"CAMEL-2639","2010-04-13","2010-04-29","16"
"CAMEL-7308","2014-03-18","2014-03-24","6"
"CAMEL-2387","2010-01-21","2010-01-21","0"
"CAMEL-710","2008-07-12","2008-07-12","0"
"CAMEL-5735","2012-10-22","2012-10-23","1"
"CAMEL-777","2008-08-01","2008-08-08","7"
"CAMEL-624","2008-06-20","2008-06-20","0"
"CAMEL-4724","2011-11-29","2011-12-02","3"
"CAMEL-4601","2011-10-31","2011-11-27","27"
"CAMEL-8303","2015-02-01","2015-02-15","14"
"CAMEL-803","2008-08-09","2008-08-09","0"
"CAMEL-1670","2009-06-04","2009-06-08","4"
"CAMEL-1510","2009-04-02","2009-04-16","14"
"CAMEL-1230","2009-01-06","2009-01-06","0"
"CAMEL-2716","2010-05-12","2010-07-08","57"
"CAMEL-7310","2014-03-19","2014-03-19","0"
"CAMEL-718","2008-07-14","2008-07-16","2"
"CAMEL-3008","2010-07-29","2010-07-30","1"
"CAMEL-8589","2015-04-02","2015-04-02","0"
"CAMEL-1199","2008-12-19","2009-01-05","17"
"CAMEL-5372","2012-06-15","2012-06-16","1"
"CAMEL-4319","2011-08-09","2011-08-10","1"
"CAMEL-482","2008-04-24","2008-06-19","56"
"CAMEL-713","2008-07-13","2008-07-13","0"
"CAMEL-161","2007-09-28","2007-10-01","3"
"CAMEL-765","2008-07-29","2008-07-29","0"
"CAMEL-214","2007-11-13","2008-03-31","139"
"CAMEL-7209","2014-02-15","2014-02-17","2"
"CAMEL-7147","2014-01-22","2014-03-05","42"
"CAMEL-5158","2012-04-10","2012-04-11","1"
"CAMEL-5509","2012-08-15","2012-08-20","5"
"CAMEL-4692","2011-11-18","2011-11-22","4"
"CAMEL-7593","2014-07-11","2014-07-11","0"
"CAMEL-439","2008-04-04","2008-04-05","1"
"CAMEL-3498","2011-01-05","2011-01-06","1"
"CAMEL-5348","2012-06-08","2012-06-11","3"
"CAMEL-8461","2015-03-09","2015-03-09","0"
"CAMEL-567","2008-06-01","2008-06-01","0"
"CAMEL-6291","2013-04-16","2013-08-26","132"
"CAMEL-7033","2013-12-03","2014-04-03","121"
"CAMEL-5401","2012-06-27","2012-06-29","2"
"CAMEL-5277","2012-05-16","2012-05-16","0"
"CAMEL-4959","2012-01-31","2012-02-23","23"
"CAMEL-169","2007-10-09","2007-10-11","2"
"CAMEL-4785","2011-12-16","2011-12-16","0"
"CAMEL-3114","2010-09-10","2010-09-19","9"
"CAMEL-2439","2010-02-02","2010-02-02","0"
"CAMEL-1064","2008-11-08","2009-02-23","107"
"CAMEL-6731","2013-09-11","2013-09-17","6"
"CAMEL-232","2007-11-18","2007-11-19","1"
"CAMEL-4605","2011-11-02","2011-11-05","3"
"CAMEL-8871","2015-06-15","2015-06-15","0"
"CAMEL-4709","2011-11-24","2011-12-09","15"
"CAMEL-1849","2009-07-23","2009-07-26","3"
"CAMEL-8236","2015-01-13","2015-01-13","0"
"CAMEL-5627","2012-09-19","2012-09-19","0"
"CAMEL-2243","2009-12-01","2009-12-03","2"
"CAMEL-4894","2012-01-14","2012-03-01","47"
"CAMEL-7518","2014-06-17","2014-06-17","0"
"CAMEL-4293","2011-08-02","2011-08-03","1"
"CAMEL-3128","2010-09-16","2010-09-16","0"
"CAMEL-323","2008-02-10","2008-02-16","6"
"CAMEL-3438","2010-12-17","2011-02-05","50"
"CAMEL-6817","2013-10-02","2013-10-03","1"
"CAMEL-6385","2013-05-21","2013-05-24","3"
"CAMEL-7935","2014-10-21","2014-10-27","6"
"CAMEL-5229","2012-04-27","2012-04-27","0"
"CAMEL-5756","2012-10-29","2012-10-29","0"
"CAMEL-974","2008-10-11","2009-04-18","189"
"CAMEL-4422","2011-09-07","2011-09-07","0"
"CAMEL-6595","2013-07-31","2013-08-01","1"
"CAMEL-6683","2013-08-29","2013-09-02","4"
"CAMEL-4287","2011-08-01","2011-08-01","0"
"CAMEL-6771","2013-09-20","2013-09-29","9"
"CAMEL-2528","2010-03-08","2010-03-10","2"
"CAMEL-3835","2011-04-05","2011-04-05","0"
"CAMEL-4107","2011-06-15","2011-06-15","0"
"CAMEL-2806","2010-06-12","2010-06-12","0"
"CAMEL-3795","2011-03-21","2011-03-30","9"
"CAMEL-6181","2013-03-20","2013-03-21","1"
"CAMEL-3788","2011-03-17","2011-03-21","4"
"CAMEL-3572","2011-01-21","2011-01-21","0"
"CAMEL-7049","2013-12-09","2014-01-28","50"
"CAMEL-6781","2013-09-24","2013-09-29","5"
"CAMEL-6696","2013-09-02","2013-09-03","1"
"CAMEL-5631","2012-09-20","2012-09-22","2"
"CAMEL-1771","2009-06-29","2009-06-30","1"
"CAMEL-1070","2008-11-10","2008-11-10","0"
"CAMEL-7324","2014-03-24","2014-04-15","22"
"CAMEL-3328","2010-11-11","2010-11-11","0"
"CAMEL-5615","2012-09-14","2012-09-14","0"
"CAMEL-1150","2008-12-06","2008-12-06","0"
"CAMEL-2250","2009-12-03","2009-12-03","0"
"CAMEL-3344","2010-11-18","2010-11-18","0"
"CAMEL-8498","2015-03-16","2015-03-17","1"
"CAMEL-7881","2014-09-30","2014-09-30","0"
"CAMEL-7377","2014-04-18","2014-04-25","7"
"CAMEL-3186","2010-10-01","2010-12-08","68"
"CAMEL-8087","2014-11-27","2014-11-28","1"
"CAMEL-4773","2011-12-13","2011-12-13","0"
"CAMEL-6283","2013-04-15","2013-04-17","2"
"CAMEL-7200","2014-02-12","2014-02-12","0"
"CAMEL-8217","2015-01-07","2015-01-09","2"
"CAMEL-3044","2010-08-11","2010-08-11","0"
"CAMEL-1760","2009-06-25","2009-06-25","0"
"CAMEL-5632","2012-09-21","2012-09-22","1"
"CAMEL-5942","2013-01-08","2013-01-12","4"
"CAMEL-5867","2012-12-12","2012-12-15","3"
"CAMEL-6302","2013-04-22","2013-04-26","4"
"CAMEL-173","2007-10-11","2008-03-28","169"
"CAMEL-8688","2015-04-23","2015-05-04","11"
"CAMEL-5865","2012-12-11","2013-01-09","29"
"CAMEL-5154","2012-04-10","2012-04-10","0"
"CAMEL-1421","2009-03-04","2009-03-04","0"
"CAMEL-189","2007-10-19","2007-11-14","26"
"CAMEL-8951","2015-07-10","2015-07-11","1"
"CAMEL-2638","2010-04-12","2010-04-21","9"
"CAMEL-8905","2015-06-25","2015-07-18","23"
"CAMEL-7129","2014-01-13","2014-01-13","0"
"CAMEL-5663","2012-09-28","2012-09-28","0"
"CAMEL-8484","2015-03-14","2015-03-14","0"
"CAMEL-3219","2010-10-12","2010-10-12","0"
"CAMEL-7471","2014-05-28","2014-06-10","13"
"CAMEL-5086","2012-03-14","2012-03-20","6"
"CAMEL-2385","2010-01-20","2010-01-20","0"
"CAMEL-7966","2014-10-27","2014-10-27","0"
"CAMEL-7992","2014-11-03","2014-11-05","2"
"CAMEL-1724","2009-06-17","2009-06-18","1"
"CAMEL-191","2007-10-25","2007-10-26","1"
"CAMEL-3201","2010-10-06","2010-10-07","1"
"CAMEL-1978","2009-09-02","2009-09-13","11"
"CAMEL-7303","2014-03-17","2014-03-18","1"
"CAMEL-4137","2011-06-22","2011-08-15","54"
"CAMEL-7760","2014-08-28","2015-07-09","315"
"CAMEL-5890","2012-12-18","2013-01-18","31"
"CAMEL-7735","2014-08-22","2014-08-22","0"
"CAMEL-5045","2012-02-26","2012-02-27","1"
"CAMEL-7144","2014-01-21","2015-02-15","390"
"CAMEL-6175","2013-03-18","2013-03-19","1"
"CAMEL-1581","2009-05-02","2009-05-03","1"
"CAMEL-8471","2015-03-10","2015-03-10","0"
"CAMEL-329","2008-02-12","2008-02-26","14"
"CAMEL-4194","2011-07-08","2011-07-08","0"
"CAMEL-1417","2009-03-04","2009-03-04","0"
"CAMEL-3890","2011-04-22","2011-04-29","7"
"CAMEL-6606","2013-08-05","2013-08-23","18"
"CAMEL-919","2008-09-19","2008-09-21","2"
"CAMEL-7886","2014-10-02","2014-10-09","7"
"CAMEL-2045","2009-09-29","2009-09-29","0"
"CAMEL-2201","2009-11-19","2009-11-19","0"
"CAMEL-2430","2010-01-31","2010-02-01","1"
"CAMEL-7400","2014-04-29","2014-04-29","0"
"CAMEL-8346","2015-02-13","2015-03-04","19"
"CAMEL-7470","2014-05-28","2014-05-29","1"
"CAMEL-8810","2015-05-28","2015-06-13","16"
"CAMEL-2551","2010-03-15","2010-03-16","1"
"CAMEL-756","2008-07-24","2009-06-10","321"
"CAMEL-2963","2010-07-19","2010-07-19","0"
"CAMEL-2821","2010-06-16","2010-06-16","0"
"CAMEL-5707","2012-10-16","2012-10-16","0"
"CAMEL-231","2007-11-18","2007-11-19","1"
"CAMEL-3341","2010-11-17","2010-11-18","1"
"CAMEL-5404","2012-06-27","2012-06-29","2"
"CAMEL-2854","2010-06-24","2010-06-29","5"
"CAMEL-7423","2014-05-08","2014-05-08","0"
"CAMEL-7351","2014-04-08","2014-04-10","2"
"CAMEL-4234","2011-07-15","2011-07-18","3"
"CAMEL-7611","2014-07-18","2014-07-20","2"
"CAMEL-2636","2010-04-12","2010-05-21","39"
"CAMEL-7488","2014-06-07","2015-02-15","253"
"CAMEL-1645","2009-05-25","2009-06-11","17"
"CAMEL-545","2008-05-24","2008-06-05","12"
"CAMEL-393","2008-03-20","2008-12-30","285"
"CAMEL-3198","2010-10-05","2010-10-07","2"
"CAMEL-6020","2013-01-30","2013-02-01","2"
"CAMEL-6699","2013-09-02","2013-09-02","0"
"CAMEL-270","2007-12-19","2008-01-21","33"
"CAMEL-1710","2009-06-15","2009-06-18","3"
"CAMEL-4359","2011-08-19","2011-08-20","1"
"CAMEL-4986","2012-02-06","2012-02-07","1"
"CAMEL-834","2008-08-18","2008-08-20","2"
"CAMEL-6778","2013-09-22","2013-09-22","0"
"CAMEL-6956","2013-11-12","2013-11-13","1"
"CAMEL-2059","2009-10-11","2010-01-05","86"
"CAMEL-6449","2013-06-12","2013-06-14","2"
"CAMEL-3856","2011-04-13","2011-04-13","0"
"CAMEL-8193","2014-12-30","2015-01-14","15"
"CAMEL-1119","2008-11-26","2008-11-30","4"
"CAMEL-5355","2012-06-11","2012-06-12","1"
"CAMEL-6873","2013-10-18","2013-10-21","3"
"CAMEL-2477","2010-02-17","2010-02-17","0"
"CAMEL-397","2008-03-25","2008-03-28","3"
"CAMEL-6695","2013-09-02","2013-09-03","1"
"CAMEL-631","2008-06-23","2008-06-23","0"
"CAMEL-7210","2014-02-16","2014-02-16","0"
"CAMEL-7337","2014-04-02","2014-04-02","0"
"CAMEL-3130","2010-09-16","2010-09-16","0"
"CAMEL-404","2008-03-28","2008-03-30","2"
"CAMEL-2559","2010-03-18","2010-03-21","3"
"CAMEL-8613","2015-04-10","2015-04-21","11"
"CAMEL-3343","2010-11-17","2010-11-18","1"
"CAMEL-6779","2013-09-23","2013-10-01","8"
"CAMEL-7880","2014-09-29","2014-12-04","66"
"CAMEL-5774","2012-11-06","2013-02-03","89"
"CAMEL-307","2008-01-22","2008-05-26","125"
"CAMEL-4619","2011-11-05","2011-11-05","0"
"CAMEL-2020","2009-09-17","2009-09-17","0"
"CAMEL-324","2008-02-10","2008-02-28","18"
"CAMEL-7874","2014-09-27","2014-09-27","0"
"CAMEL-4647","2011-11-08","2011-11-09","1"
"CAMEL-4487","2011-09-25","2011-09-25","0"
"CAMEL-6574","2013-07-24","2013-11-11","110"
"CAMEL-8227","2015-01-11","2015-01-11","0"
"CAMEL-7160","2014-02-03","2014-02-03","0"
"CAMEL-871","2008-08-30","2008-09-15","16"
"CAMEL-8470","2015-03-10","2015-05-07","58"
"CAMEL-7258","2014-02-28","2014-02-28","0"
"CAMEL-2095","2009-10-22","2009-10-22","0"
"CAMEL-7077","2013-12-18","2013-12-18","0"
"CAMEL-4010","2011-05-24","2011-11-06","166"
"CAMEL-6461","2013-06-17","2013-07-22","35"
"CAMEL-7617","2014-07-21","2014-07-21","0"
"CAMEL-8464","2015-03-09","2015-03-10","1"
"CAMEL-7714","2014-08-18","2014-08-18","0"
"CAMEL-7785","2014-09-05","2014-11-30","86"
"CAMEL-6436","2013-06-06","2013-07-30","54"
"CAMEL-3446","2010-12-20","2010-12-20","0"
"CAMEL-7096","2013-12-26","2013-12-26","0"
"CAMEL-3991","2011-05-19","2011-06-04","16"
"CAMEL-7123","2014-01-10","2014-01-10","0"
"CAMEL-4655","2011-11-10","2011-11-12","2"
"CAMEL-8092","2014-11-28","2014-12-05","7"
"CAMEL-7697","2014-08-14","2014-11-17","95"
"CAMEL-1821","2009-07-10","2009-09-22","74"
"CAMEL-6013","2013-01-25","2013-02-01","7"
"CAMEL-5729","2012-10-22","2012-10-22","0"
"CAMEL-3425","2010-12-14","2010-12-17","3"
"CAMEL-7462","2014-05-23","2014-05-23","0"
"CAMEL-6135","2013-03-06","2013-03-07","1"
"CAMEL-2325","2010-01-01","2010-01-03","2"
"CAMEL-6687","2013-08-30","2013-09-01","2"
"CAMEL-2751","2010-05-25","2010-05-26","1"
"CAMEL-6033","2013-02-02","2013-02-04","2"
"CAMEL-4560","2011-10-19","2011-10-21","2"
"CAMEL-7185","2014-02-10","2014-02-10","0"
"CAMEL-4011","2011-05-24","2011-05-26","2"
"CAMEL-2544","2010-03-12","2010-03-12","0"
"CAMEL-707","2008-07-12","2008-07-12","0"
"CAMEL-7429","2014-05-09","2014-06-19","41"
"CAMEL-3118","2010-09-11","2010-09-13","2"
"CAMEL-6932","2013-11-04","2013-11-06","2"
"CAMEL-2810","2010-06-14","2010-06-16","2"
"CAMEL-364","2008-03-06","2008-03-09","3"
"CAMEL-233","2007-11-19","2007-11-19","0"
"CAMEL-3826","2011-04-01","2011-04-11","10"
"CAMEL-4561","2011-10-20","2011-10-20","0"
"CAMEL-925","2008-09-21","2008-09-21","0"
"CAMEL-3234","2010-10-14","2010-10-15","1"
"CAMEL-679","2008-07-07","2008-07-08","1"
"CAMEL-3223","2010-10-12","2010-10-14","2"
"CAMEL-7630","2014-07-23","2014-07-25","2"
"CAMEL-1400","2009-02-27","2009-02-27","0"
"CAMEL-2529","2010-03-08","2010-03-08","0"
"CAMEL-2292","2009-12-15","2009-12-29","14"
"CAMEL-1474","2009-03-20","2009-03-26","6"
"CAMEL-5223","2012-04-26","2012-06-15","50"
"CAMEL-8888","2015-06-19","2015-06-19","0"
"CAMEL-8597","2015-04-03","2015-04-04","1"
"CAMEL-8643","2015-04-15","2015-07-17","93"
"CAMEL-3675","2011-02-16","2011-02-17","1"
"CAMEL-8949","2015-07-10","2015-07-10","0"
"CAMEL-6797","2013-09-29","2013-09-30","1"
"CAMEL-3749","2011-03-03","2011-03-04","1"
"CAMEL-7920","2014-10-16","2014-10-17","1"
"CAMEL-1504","2009-03-31","2009-04-02","2"
"CAMEL-8782","2015-05-19","2015-05-19","0"
"CAMEL-6375","2013-05-17","2013-05-17","0"
"CAMEL-4945","2012-01-26","2012-02-01","6"
"CAMEL-6915","2013-10-31","2013-10-31","0"
"CAMEL-4198","2011-07-08","2011-07-28","20"
"CAMEL-5535","2012-08-22","2012-09-10","19"
"CAMEL-7213","2014-02-17","2014-02-17","0"
"CAMEL-6023","2013-01-30","2013-01-30","0"
"CAMEL-7500","2014-06-11","2015-07-10","394"
"CAMEL-5953","2013-01-10","2013-02-04","25"
"CAMEL-4276","2011-07-28","2011-07-29","1"
"CAMEL-7964","2014-10-27","2014-10-27","0"
"CAMEL-652","2008-06-30","2008-06-30","0"
"CAMEL-4594","2011-10-28","2011-10-28","0"
"CAMEL-412","2008-03-29","2008-05-08","40"
"CAMEL-4581","2011-10-25","2011-10-27","2"
"CAMEL-6452","2013-06-13","2013-07-17","34"
"CAMEL-1462","2009-03-17","2009-03-17","0"
"CAMEL-6196","2013-03-21","2013-05-26","66"
"CAMEL-4439","2011-09-12","2011-09-12","0"
"CAMEL-2144","2009-11-06","2009-11-16","10"
"CAMEL-2909","2010-07-05","2010-07-06","1"
"CAMEL-7562","2014-06-30","2014-07-02","2"
"CAMEL-8556","2015-03-26","2015-03-26","0"
"CAMEL-6445","2013-06-10","2013-06-14","4"
"CAMEL-2092","2009-10-22","2009-10-22","0"
"CAMEL-8096","2014-12-01","2014-12-04","3"
"CAMEL-3877","2011-04-17","2011-04-17","0"
"CAMEL-6093","2013-02-21","2013-08-31","191"
"CAMEL-2722","2010-05-14","2010-05-15","1"
"CAMEL-2662","2010-04-21","2010-04-21","0"
"CAMEL-7531","2014-06-24","2014-06-24","0"
"CAMEL-8884","2015-06-18","2015-06-18","0"
"CAMEL-3913","2011-04-29","2011-04-29","0"
"CAMEL-8353","2015-02-14","2015-02-15","1"
"CAMEL-7457","2014-05-22","2014-05-26","4"
"CAMEL-2303","2009-12-18","2009-12-18","0"
"CAMEL-5957","2013-01-11","2013-01-18","7"
"CAMEL-6350","2013-05-11","2013-05-11","0"
"CAMEL-3985","2011-05-17","2012-02-29","288"
"CAMEL-6448","2013-06-11","2013-06-11","0"
"CAMEL-675","2008-07-06","2008-07-06","0"
"CAMEL-4896","2012-01-14","2012-01-14","0"
"CAMEL-8296","2015-01-29","2015-02-02","4"
"CAMEL-5860","2012-12-10","2013-03-07","87"
"CAMEL-8798","2015-05-26","2015-05-29","3"
"CAMEL-8715","2015-04-29","2015-04-29","0"
"CAMEL-2269","2009-12-09","2009-12-09","0"
"CAMEL-3979","2011-05-17","2011-05-17","0"
"CAMEL-3277","2010-10-25","2010-10-26","1"
"CAMEL-3687","2011-02-19","2011-02-21","2"
"CAMEL-6758","2013-09-16","2013-09-16","0"
"CAMEL-1496","2009-03-27","2009-04-03","7"
"CAMEL-7230","2014-02-20","2014-02-20","0"
"CAMEL-4557","2011-10-18","2011-10-18","0"
"CAMEL-2318","2009-12-24","2009-12-24","0"
"CAMEL-7167","2014-02-04","2014-02-05","1"
"CAMEL-1873","2009-08-03","2009-08-03","0"
"CAMEL-6750","2013-09-15","2013-09-16","1"
"CAMEL-7253","2014-02-27","2014-03-05","6"
"CAMEL-799","2008-08-08","2008-08-08","0"
"CAMEL-7315","2014-03-20","2014-03-28","8"
"CAMEL-7879","2014-09-29","2014-11-30","62"
"CAMEL-422","2008-04-01","2008-04-01","0"
"CAMEL-6084","2013-02-16","2013-02-28","12"
"CAMEL-5193","2012-04-19","2012-04-29","10"
"CAMEL-5730","2012-10-22","2012-10-22","0"
"CAMEL-5848","2012-12-05","2012-12-17","12"
"CAMEL-2637","2010-04-12","2010-04-13","1"
"CAMEL-8585","2015-04-01","2015-04-02","1"
"CAMEL-1341","2009-02-15","2009-02-20","5"
"CAMEL-2629","2010-04-11","2010-04-11","0"
"CAMEL-1191","2008-12-17","2008-12-17","0"
