project,file,sha,author,author_file_tot_added,author_file_added_this_commit,file_tot_added,author_file_tot_deleted,author_file_deleted_this_commit,file_tot_deleted,author_file_commits,file_tot_commits,current_lines_authored,current_file_size,current_comment_lines,max_current_author,total_current_authors,commit_date,bug_fix,fixed_bugs,affected_versions,implicated
lucene,lucene/src/java/org/apache/lucene/index/codecs/BlockTermsReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,8,1,15,8,1,10,2,3,3,884,214,880,3,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Ints.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,1,1,1,1,1,1,1,1,46,46,21,46,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/SourceCache.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,22,22,22,22,22,22,1,1,120,120,70,120,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,92,9,94,107,9,114,7,8,579,581,58,579,2,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Robert Muir,2,0,94,7,0,114,1,8,2,581,58,579,2,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/IndexDocValues.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,344,344,344,0,0,0,1,1,344,344,207,344,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Michael McCandless,5,0,100,1,0,824,1,10,90,853,143,674,5,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Robert Muir,33,0,100,400,0,824,4,10,31,853,143,674,5,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Shai Erera,4,0,100,2,0,824,1,10,0,853,143,674,5,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,58,2,100,421,2,824,4,10,34,853,143,674,5,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/FixedSortedBytesImpl.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,12,1,12,12,1,12,5,5,242,242,30,242,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Uwe Schindler,1,0,72,1,0,10,1,7,189,1748,1035,1040,9,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Michael McCandless,16,0,72,0,0,10,1,7,153,1748,1035,1040,9,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Shai Erera,3,0,72,2,0,10,1,7,11,1748,1035,1040,9,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,52,2,72,7,2,10,4,7,272,1748,1035,1040,9,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/VarSortedBytesImpl.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,13,1,13,13,1,13,5,5,315,315,36,315,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/ValueType.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,94,2,94,6,2,6,3,3,88,88,63,88,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/CheckIndex.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Michael McCandless,78,0,153,14,0,16,2,4,193,1201,221,796,6,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/CheckIndex.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,75,2,153,2,2,16,2,4,79,1201,221,796,6,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/DefaultDocValuesProducer.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,58,17,210,39,17,39,5,6,167,171,64,167,2,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/DefaultDocValuesProducer.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Robert Muir,152,0,210,0,0,39,1,6,4,171,64,167,2,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PackedIntsImpl.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,200,1,200,74,1,74,6,6,430,430,43,430,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiPerDocValues.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,186,5,186,12,5,12,6,6,174,174,42,174,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/MultiDocValues.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,20,5,20,20,5,20,4,4,275,275,24,275,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Floats.java,4fad203e0eaf657fd23faea8925cf720a6dfcdbd,Simon Willnauer,72,3,72,84,3,84,7,7,469,469,50,469,1,2011-06-03 15:00:13 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/search/function/NumericIndexDocValueSource.java,81c936549a62cae6d437e9cf16a7885846f10ead,Simon Willnauer,114,114,114,0,0,0,1,1,114,114,24,114,1,2011-06-03 15:11:05 +0000,0,[],[],1.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,c8ab94fbe92399b1c01603351ca6f38f13f67e52,Uwe Schindler,92,0,361,92,0,188,1,23,59,1428,280,827,7,2011-06-03 16:12:10 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,c8ab94fbe92399b1c01603351ca6f38f13f67e52,Michael McCandless,41,0,361,19,0,188,3,23,169,1428,280,827,7,2011-06-03 16:12:10 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,c8ab94fbe92399b1c01603351ca6f38f13f67e52,Robert Muir,125,0,361,32,0,188,10,23,827,1428,280,827,7,2011-06-03 16:12:10 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,c8ab94fbe92399b1c01603351ca6f38f13f67e52,Shai Erera,27,0,361,11,0,188,2,23,111,1428,280,827,7,2011-06-03 16:12:10 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,c8ab94fbe92399b1c01603351ca6f38f13f67e52,Simon Willnauer,76,7,361,34,1,188,7,23,14,1428,280,827,7,2011-06-03 16:12:10 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/IndexDocValuesField.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,286,286,286,0,0,0,1,1,286,286,138,286,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,14b65ad2469ecad935861eff6f0881a51df4add1,Uwe Schindler,2,0,11,4,0,9,1,4,92,1031,200,811,7,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,9,1,11,5,1,9,3,4,31,1031,200,811,7,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/FieldsEnum.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,2,1,2,17,1,17,3,3,3,76,35,73,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,125,12,125,118,12,118,3,3,326,326,25,326,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,14b65ad2469ecad935861eff6f0881a51df4add1,Michael McCandless,94,0,300,14,0,31,3,11,136,371,76,154,3,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,14b65ad2469ecad935861eff6f0881a51df4add1,Robert Muir,18,0,300,4,0,31,2,11,154,371,76,154,3,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,188,2,300,13,2,31,6,11,81,371,76,154,3,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSort.java,14b65ad2469ecad935861eff6f0881a51df4add1,Michael McCandless,1,0,181,1,0,85,1,7,60,1125,113,717,7,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSort.java,14b65ad2469ecad935861eff6f0881a51df4add1,Robert Muir,85,0,181,72,0,85,3,7,217,1125,113,717,7,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSort.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,95,4,181,12,4,85,3,7,33,1125,113,717,7,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/DocValuesEnum.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,10,0,10,183,173,183,2,2,0,0,0,717,7,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiFields.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,4,2,4,47,2,47,4,4,8,280,60,180,5,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/FixedDerefBytesImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,21,3,21,18,3,18,5,5,279,279,30,279,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Bytes.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,68,3,68,75,3,75,7,7,491,491,131,491,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Writer.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,13,9,14,13,9,14,2,3,227,228,127,227,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Writer.java,14b65ad2469ecad935861eff6f0881a51df4add1,Robert Muir,1,0,14,1,0,14,1,3,1,228,127,227,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,111,19,113,130,23,137,8,9,575,577,54,575,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,14b65ad2469ecad935861eff6f0881a51df4add1,Robert Muir,2,0,113,7,0,137,1,9,2,577,54,575,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiReader.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,7,1,7,1,1,1,2,2,15,412,108,341,5,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiFieldsEnum.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,35,3,35,38,3,38,2,2,44,186,66,142,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/MultiIndexDocValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,278,278,278,0,0,0,1,1,278,278,27,278,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/DocValuesField.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,28,0,28,315,286,315,3,3,0,0,0,278,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Ints.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,3,2,3,3,2,3,2,2,46,46,21,46,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/ValuesEnum.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,173,173,173,0,0,0,1,1,173,173,73,173,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/IndexDocValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,377,33,377,13,13,13,2,2,364,364,224,364,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/FixedStraightBytesImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,19,3,19,14,3,14,5,5,249,249,34,249,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/IntsImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,430,430,430,0,0,0,1,1,430,430,43,430,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/FixedSortedBytesImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,13,1,13,13,1,13,6,6,242,242,30,242,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/VarSortedBytesImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,15,2,15,15,2,15,6,6,315,315,36,315,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/ValueType.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,201,107,201,20,14,20,4,4,181,181,154,181,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/CheckIndex.java,14b65ad2469ecad935861eff6f0881a51df4add1,Michael McCandless,78,0,156,14,0,19,2,5,193,1201,221,796,6,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/CheckIndex.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,78,3,156,5,3,19,3,5,79,1201,221,796,6,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/VarStraightBytesImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,10,2,10,11,2,11,5,5,233,233,24,233,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PackedIntsImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,200,0,200,504,430,504,7,7,0,0,0,233,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiPerDocValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,195,9,195,21,9,21,7,7,174,174,42,174,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PerDocFieldValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,13,2,14,13,2,14,2,3,100,101,65,100,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PerDocFieldValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Robert Muir,1,0,14,1,0,14,1,3,1,101,65,100,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/MultiDocValues.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,20,0,20,295,275,295,5,5,0,0,0,100,2,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/VarDerefBytesImpl.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,13,1,13,12,1,12,5,5,287,287,39,287,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/Floats.java,14b65ad2469ecad935861eff6f0881a51df4add1,Simon Willnauer,77,5,77,89,5,89,8,8,469,469,50,469,1,2011-06-03 16:14:18 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Uwe Schindler,1,0,75,1,0,12,1,8,189,1749,1036,1038,9,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Michael McCandless,16,0,75,0,0,12,1,8,153,1749,1036,1038,9,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Shai Erera,3,0,75,2,0,12,1,8,14,1749,1036,1038,9,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/IndexReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Simon Willnauer,55,3,75,9,2,12,5,8,272,1749,1036,1038,9,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Michael McCandless,5,0,104,1,0,826,1,11,90,855,143,672,6,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Robert Muir,33,0,104,400,0,826,4,11,31,855,143,672,6,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Shai Erera,4,0,104,2,0,826,1,11,4,855,143,672,6,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentReader.java,c5b0b5c03237269222724f303aa5e12a58a1e95b,Simon Willnauer,62,4,104,423,2,826,5,11,34,855,143,672,6,2011-06-03 16:27:29 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiFieldsEnum.java,a7c96e4f2e398551997f7ff8074faea3da5dfbb0,Simon Willnauer,35,0,35,71,33,71,3,3,11,153,34,142,2,2011-06-03 16:41:28 +0000,0,[],[],0.0
lucene,modules/grouping/src/java/org/apache/lucene/search/grouping/BlockGroupingCollector.java,3aa950f9e04879552ae8ec8adb704b7e0db14aed,Michael McCandless,522,1,522,5,1,5,3,3,517,517,153,517,1,2011-06-03 19:31:51 +0000,0,[],[],0.0
lucene,modules/grouping/src/java/org/apache/lucene/search/grouping/TermSecondPassGroupingCollector.java,3aa950f9e04879552ae8ec8adb704b7e0db14aed,Michael McCandless,77,1,77,1,1,1,2,2,76,76,25,76,1,2011-06-03 19:31:51 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,3aa950f9e04879552ae8ec8adb704b7e0db14aed,Michael McCandless,983,181,1021,177,46,187,4,7,845,861,89,845,2,2011-06-03 19:31:51 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,3aa950f9e04879552ae8ec8adb704b7e0db14aed,Shai Erera,38,0,1021,10,0,187,3,7,16,861,89,845,2,2011-06-03 19:31:51 +0000,0,[],[],0.0
lucene,modules/grouping/src/java/org/apache/lucene/search/grouping/TermFirstPassGroupingCollector.java,3aa950f9e04879552ae8ec8adb704b7e0db14aed,Michael McCandless,86,1,86,1,1,1,2,2,85,85,39,85,1,2011-06-03 19:31:51 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/TermsHashPerField.java,3aa950f9e04879552ae8ec8adb704b7e0db14aed,Michael McCandless,6,3,6,4,3,4,2,2,6,329,41,184,6,2011-06-03 19:31:51 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/VarStraightBytesImpl.java,20b1b275463b35303785099e6d38218ce47f038e,Simon Willnauer,24,14,24,11,0,11,6,6,247,247,24,247,1,2011-06-04 10:30:19 +0000,1,['LUCENE-3170'],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,20b1b275463b35303785099e6d38218ce47f038e,Simon Willnauer,118,7,120,138,8,145,9,10,574,576,61,574,2,2011-06-04 10:30:19 +0000,1,['LUCENE-3170'],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,20b1b275463b35303785099e6d38218ce47f038e,Robert Muir,2,0,120,7,0,145,1,10,2,576,61,574,2,2011-06-04 10:30:19 +0000,1,['LUCENE-3170'],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,68d69d33d11099ded11f5a85a87061235e4bac99,Simon Willnauer,118,0,120,145,7,152,10,11,567,569,54,567,2,2011-06-04 10:32:08 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,68d69d33d11099ded11f5a85a87061235e4bac99,Robert Muir,2,0,120,7,0,152,1,11,2,569,54,567,2,2011-06-04 10:32:08 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/sep/SepPostingsWriterImpl.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Simon Willnauer,62,0,125,66,0,133,2,5,0,327,64,174,4,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/sep/SepPostingsWriterImpl.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Robert Muir,9,0,125,3,0,133,1,5,26,327,64,174,4,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/sep/SepPostingsWriterImpl.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Shai Erera,53,0,125,63,0,133,1,5,53,327,64,174,4,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/sep/SepPostingsWriterImpl.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Michael McCandless,1,1,125,1,1,133,1,5,74,327,64,174,4,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestSameTokenSamePosition.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Michael McCandless,82,82,82,0,0,0,1,1,82,82,22,82,1,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/standard/StandardPostingsWriter.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Simon Willnauer,34,0,70,29,0,60,2,5,1,277,61,197,6,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/standard/StandardPostingsWriter.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Robert Muir,8,0,70,2,0,60,1,5,25,277,61,197,6,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/standard/StandardPostingsWriter.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Shai Erera,26,0,70,27,0,60,1,5,26,277,61,197,6,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/standard/StandardPostingsWriter.java,38bdff8e22d2f926e9ec23687c3c7cb605278c50,Michael McCandless,2,2,70,2,2,60,1,5,197,277,61,197,6,2011-06-04 13:36:37 +0000,1,['LUCENE-2645'],['4.0-ALPHA'],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,a2a848d5896dd753509e045157d26434aef6d1e8,Uwe Schindler,92,0,362,92,0,188,1,24,59,1429,280,827,7,2011-06-05 12:50:15 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,a2a848d5896dd753509e045157d26434aef6d1e8,Michael McCandless,42,1,362,19,0,188,4,24,170,1429,280,827,7,2011-06-05 12:50:15 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,a2a848d5896dd753509e045157d26434aef6d1e8,Robert Muir,125,0,362,32,0,188,10,24,827,1429,280,827,7,2011-06-05 12:50:15 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,a2a848d5896dd753509e045157d26434aef6d1e8,Shai Erera,27,0,362,11,0,188,2,24,111,1429,280,827,7,2011-06-05 12:50:15 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,a2a848d5896dd753509e045157d26434aef6d1e8,Simon Willnauer,76,0,362,34,0,188,7,24,14,1429,280,827,7,2011-06-05 12:50:15 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/SegmentInfo.java,6e4405ee54039ab04ea5083f6bb721efe6bef0f1,Uwe Schindler,1,0,198,1,0,127,1,12,16,780,196,338,7,2011-06-05 14:23:17 +0000,0,[],[],0.0
