"issue_key","created","resolutiondate","days_to_solve"
"SOLR-6363","2014-08-11","2014-08-11","0"
"SOLR-6864","2014-12-17","2015-03-02","75"
"LUCENE-275","2004-09-11","2006-05-27","623"
"LUCENE-1554","2009-03-05","2009-03-06","1"
"LUCENE-2904","2011-02-03","2011-05-05","91"
"SOLR-1366","2009-08-18","2009-09-22","35"
"LUCENE-4298","2012-08-09","2012-08-09","0"
"LUCENE-2758","2010-11-13","2010-11-13","0"
"LUCENE-451","2005-10-12","2006-06-27","258"
"SOLR-2795","2011-09-26","2011-09-26","0"
"LUCENE-6546","2015-06-10","2015-06-11","1"
"SOLR-4776","2013-04-29","2013-04-30","1"
"LUCENE-6507","2015-05-28","2015-05-29","1"
"SOLR-202","2007-03-31","2007-04-01","1"
"SOLR-3836","2012-09-13","2012-09-15","2"
"SOLR-1018","2009-02-11","2009-02-12","1"
"SOLR-7514","2015-05-08","2015-05-10","2"
"SOLR-1483","2009-10-02","2009-10-08","6"
"LUCENE-5289","2013-10-17","2013-10-17","0"
"LUCENE-3541","2011-10-28","2011-10-28","0"
"SOLR-5314","2013-10-08","2013-10-08","0"
"SOLR-4695","2013-04-09","2013-04-11","2"
"SOLR-7592","2015-05-26","2015-05-26","0"
"SOLR-3779","2012-08-31","2012-09-14","14"
"LUCENE-2197","2010-01-07","2010-01-13","6"
"LUCENE-3251","2011-06-28","2011-06-28","0"
"SOLR-5620","2014-01-08","2014-02-20","43"
"SOLR-3123","2012-02-11","2012-02-12","1"
"SOLR-4303","2013-01-14","2013-01-14","0"
"LUCENE-1941","2009-10-02","2010-02-14","135"
"SOLR-7171","2015-02-26","2015-03-02","4"
"SOLR-5182","2013-08-22","2013-08-22","0"
"SOLR-203","2007-04-05","2007-04-27","22"
"SOLR-2000","2010-07-12","2010-07-15","3"
"LUCENE-2634","2010-09-08","2010-09-08","0"
"SOLR-4380","2013-01-29","2013-01-30","1"
"LUCENE-1832","2009-08-20","2009-08-21","1"
"LUCENE-2004","2009-10-22","2009-10-22","0"
"SOLR-776","2008-09-18","2008-09-19","1"
"LUCENE-3587","2011-11-22","2011-12-03","11"
"LUCENE-6403","2015-04-07","2015-04-07","0"
"LUCENE-991","2007-08-31","2007-09-08","8"
"SOLR-3824","2012-09-11","2012-09-11","0"
"SOLR-3453","2012-05-14","2012-06-20","37"
"LUCENE-3457","2011-09-25","2011-09-25","0"
"SOLR-1572","2009-11-18","2009-11-18","0"
"LUCENE-6004","2014-10-10","2014-11-14","35"
"SOLR-4225","2012-12-21","2013-01-26","36"
"SOLR-5330","2013-10-10","2013-10-16","6"
"LUCENE-4177","2012-06-28","2012-08-18","51"
"LUCENE-3822","2012-02-26","2012-02-26","0"
"LUCENE-2972","2011-03-17","2011-05-24","68"
"SOLR-863","2008-11-15","2008-12-18","33"
"LUCENE-4425","2012-09-25","2012-09-26","1"
"SOLR-5583","2013-12-29","2013-12-29","0"
"LUCENE-388","2005-05-16","2006-08-17","458"
"LUCENE-3259","2011-06-29","2012-09-18","447"
"SOLR-736","2008-08-28","2008-10-08","41"
"SOLR-7417","2015-04-17","2015-04-22","5"
"SOLR-3672","2012-07-24","2012-07-31","7"
"SOLR-2234","2010-11-11","2010-11-11","0"
"SOLR-5693","2014-02-04","2014-02-06","2"
"SOLR-6269","2014-07-23","2014-07-25","2"
"SOLR-5676","2014-01-29","2014-02-04","6"
"SOLR-6130","2014-06-03","2014-06-05","2"
"LUCENE-6245","2015-02-14","2015-02-16","2"
"SOLR-6486","2014-09-05","2014-09-22","17"
"LUCENE-4295","2012-08-07","2012-08-07","0"
"LUCENE-2534","2010-07-13","2010-07-13","0"
"SOLR-818","2008-10-20","2008-11-04","15"
"SOLR-5259","2013-09-23","2013-09-23","0"
"SOLR-2959","2011-12-10","2012-03-21","102"
"SOLR-5479","2013-11-20","2013-11-21","1"
"SOLR-2590","2011-06-13","2011-06-13","0"
"SOLR-1794","2010-02-25","2010-10-19","236"
"SOLR-1601","2009-11-25","2009-11-25","0"
"SOLR-6383","2014-08-15","2014-08-17","2"
"LUCENE-1587","2009-04-06","2009-04-10","4"
"LUCENE-2627","2010-08-27","2010-08-27","0"
"SOLR-898","2008-12-05","2008-12-05","0"
"SOLR-5741","2014-02-17","2014-02-18","1"
"LUCENE-4940","2013-04-18","2013-04-18","0"
"LUCENE-3526","2011-10-24","2011-10-24","0"
"SOLR-299","2007-07-12","2007-09-05","55"
"LUCENE-5786","2014-06-23","2014-07-01","8"
"SOLR-1371","2009-08-18","2009-08-20","2"
"LUCENE-3485","2011-10-04","2011-10-05","1"
"SOLR-4045","2012-11-07","2013-01-05","59"
"LUCENE-4436","2012-09-26","2012-09-26","0"
"SOLR-496","2008-03-04","2008-03-06","2"
"LUCENE-219","2004-04-28","2006-05-27","759"
"SOLR-1743","2010-02-01","2010-03-16","43"
"LUCENE-1718","2009-06-25","2009-07-10","15"
"SOLR-2668","2011-07-21","2011-08-25","35"
"LUCENE-818","2007-02-26","2007-03-14","16"
"SOLR-5861","2014-03-13","2014-03-24","11"
"SOLR-2504","2011-05-09","2011-05-09","0"
"LUCENE-5120","2013-07-18","2013-07-18","0"
"LUCENE-4273","2012-07-31","2012-07-31","0"
"LUCENE-2954","2011-03-08","2011-03-08","0"
"SOLR-5140","2013-08-12","2013-08-12","0"
"SOLR-7720","2015-06-24","2015-06-26","2"
"SOLR-4652","2013-03-28","2013-04-02","5"
"LUCENE-516","2006-03-09","2006-03-11","2"
"LUCENE-41","2002-06-19","2005-09-03","1172"
"SOLR-7522","2015-05-10","2015-05-10","0"
"LUCENE-4643","2012-12-21","2013-01-08","18"
"SOLR-5438","2013-11-12","2013-11-14","2"
"SOLR-2364","2011-02-16","2011-02-16","0"
"LUCENE-4456","2012-10-02","2012-10-04","2"
"SOLR-360","2007-09-19","2007-09-19","0"
"LUCENE-398","2005-06-22","2006-06-21","364"
"LUCENE-4629","2012-12-13","2012-12-14","1"
"SOLR-6766","2014-11-19","2015-01-06","48"
"SOLR-1187","2009-05-27","2009-05-27","0"
"LUCENE-720","2006-11-20","2006-11-22","2"
"SOLR-4616","2013-03-19","2013-05-02","44"
"LUCENE-903","2007-06-03","2007-06-04","1"
"SOLR-3850","2012-09-18","2012-09-19","1"
"LUCENE-4567","2012-11-20","2012-11-20","0"
"SOLR-1492","2009-10-05","2009-10-06","1"
"SOLR-5042","2013-07-16","2014-01-07","175"
"SOLR-3884","2012-09-24","2012-09-25","1"
"LUCENE-4791","2013-02-21","2013-02-22","1"
"LUCENE-1040","2007-10-31","2008-09-16","321"
"LUCENE-4925","2013-04-10","2013-04-10","0"
"LUCENE-6591","2015-06-19","2015-06-19","0"
"SOLR-5685","2014-01-31","2014-01-31","0"
"SOLR-5839","2014-03-08","2014-03-08","0"
"LUCENE-2796","2010-12-03","2011-04-22","140"
"LUCENE-4188","2012-07-04","2012-07-11","7"
"SOLR-5721","2014-02-13","2014-02-14","1"
"LUCENE-2537","2010-07-13","2010-07-26","13"
"LUCENE-348","2005-02-19","2006-05-27","462"
"SOLR-7248","2015-03-16","2015-03-24","8"
"LUCENE-5233","2013-09-21","2013-09-25","4"
"LUCENE-1955","2009-10-07","2009-10-19","12"
"LUCENE-4550","2012-11-09","2013-01-22","74"
"LUCENE-645","2006-08-03","2008-01-10","525"
"LUCENE-4663","2013-01-06","2013-01-07","1"
"SOLR-4604","2013-03-18","2013-03-19","1"
"SOLR-1470","2009-09-28","2009-09-29","1"
"SOLR-5866","2014-03-16","2014-03-18","2"
"LUCENE-3351","2011-07-30","2011-08-01","2"
"LUCENE-5045","2013-06-09","2013-06-09","0"
"SOLR-4691","2013-04-08","2013-04-10","2"
"SOLR-1579","2009-11-20","2010-02-13","85"
"SOLR-5291","2013-09-29","2013-09-30","1"
"SOLR-2576","2011-06-07","2011-06-07","0"
"LUCENE-2663","2010-09-23","2010-10-03","10"
"LUCENE-1803","2009-08-12","2009-08-12","0"
"LUCENE-5259","2013-10-06","2013-10-07","1"
"LUCENE-3378","2011-08-17","2011-08-17","0"
"SOLR-1161","2009-05-12","2009-06-09","28"
"SOLR-2853","2011-10-25","2014-07-09","988"
"LUCENE-147","2003-10-13","2006-05-27","957"
"LUCENE-4870","2013-03-22","2013-03-22","0"
"SOLR-3229","2012-03-10","2012-08-08","151"
"SOLR-1989","2010-07-06","2011-02-13","222"
"LUCENE-26","2002-04-03","2006-05-27","1515"
"SOLR-3344","2012-04-10","2012-04-10","0"
"SOLR-2695","2011-08-03","2011-08-04","1"
"LUCENE-3301","2011-07-09","2011-10-23","106"
"SOLR-3193","2012-03-02","2014-06-13","833"
"SOLR-6256","2014-07-18","2015-01-24","190"
"SOLR-2038","2010-08-11","2010-09-30","50"
"SOLR-5664","2014-01-24","2014-08-06","194"
"SOLR-661","2008-07-25","2008-07-25","0"
"LUCENE-1176","2008-02-12","2008-02-13","1"
"SOLR-6653","2014-10-24","2014-12-05","42"
"LUCENE-3515","2011-10-13","2011-10-14","1"
"LUCENE-173","2004-01-25","2006-05-27","853"
"LUCENE-5617","2014-04-18","2014-04-18","0"
"LUCENE-5522","2014-03-12","2014-03-17","5"
"LUCENE-6475","2015-05-11","2015-05-12","1"
"LUCENE-3583","2011-11-19","2011-11-22","3"
"LUCENE-4933","2013-04-13","2013-06-08","56"
"SOLR-166","2007-02-19","2007-02-20","1"
"SOLR-1342","2009-08-06","2009-08-06","0"
"SOLR-1353","2009-08-09","2009-08-16","7"
"LUCENE-1117","2008-01-03","2008-01-05","2"
"LUCENE-3340","2011-07-25","2011-07-26","1"
"SOLR-2317","2011-01-18","2011-02-04","17"
"LUCENE-5106","2013-07-12","2013-07-12","0"
"SOLR-4111","2012-11-23","2012-11-23","0"
"SOLR-6998","2015-01-19","2015-01-19","0"
"LUCENE-2055","2009-11-11","2010-10-29","352"
"LUCENE-1011","2007-09-29","2007-10-03","4"
"SOLR-318","2007-07-25","2012-02-23","1674"
"LUCENE-4944","2013-04-19","2013-04-20","1"
"LUCENE-4130","2012-06-11","2012-06-11","0"
"LUCENE-4310","2012-08-17","2012-08-17","0"
"SOLR-207","2007-04-12","2007-04-17","5"
"SOLR-5734","2014-02-16","2014-04-02","45"
"SOLR-3625","2012-07-16","2012-09-13","59"
"SOLR-5174","2013-08-19","2013-08-19","0"
"LUCENE-2235","2010-01-25","2010-10-29","277"
"SOLR-604","2008-06-22","2008-06-24","2"
"LUCENE-1509","2009-01-02","2009-01-05","3"
"LUCENE-6518","2015-06-03","2015-06-04","1"
"LUCENE-1057","2007-11-18","2007-11-19","1"
"SOLR-426","2007-12-05","2007-12-08","3"
"LUCENE-351","2005-02-22","2006-05-27","459"
"SOLR-1024","2009-02-19","2009-02-19","0"
"SOLR-3087","2012-02-02","2012-09-19","230"
"LUCENE-4469","2012-10-09","2012-10-09","0"
"SOLR-5327","2013-10-09","2013-10-11","2"
"LUCENE-5409","2014-01-21","2014-01-28","7"
"LUCENE-6446","2015-04-20","2015-04-21","1"
"LUCENE-6510","2015-05-28","2015-05-28","0"
"LUCENE-2803","2010-12-06","2010-12-07","1"
"SOLR-6187","2014-06-20","2014-09-08","80"
"SOLR-5605","2014-01-04","2014-02-23","50"
"LUCENE-2365","2010-04-05","2010-10-30","208"
"SOLR-1595","2009-11-23","2009-11-24","1"
"SOLR-5416","2013-11-01","2013-12-21","50"
"LUCENE-3989","2012-04-15","2012-04-15","0"
"LUCENE-132","2004-05-14","2006-05-27","743"
"SOLR-492","2008-02-29","2008-03-01","1"
"SOLR-2571","2011-06-01","2011-06-07","6"
"SOLR-2330","2011-01-23","2011-01-23","0"
"SOLR-6631","2014-10-17","2015-02-26","132"
"LUCENE-57","2002-09-16","2006-05-27","1349"
"SOLR-864","2008-11-16","2008-11-17","1"
"SOLR-7426","2015-04-19","2015-04-19","0"
"SOLR-3971","2012-10-19","2012-10-26","7"
"SOLR-6000","2014-04-21","2014-04-21","0"
"SOLR-7146","2015-02-23","2015-05-27","93"
"SOLR-5323","2013-10-09","2013-10-11","2"
"SOLR-2734","2011-08-29","2011-09-02","4"
"SOLR-6856","2014-12-17","2015-02-26","71"
"SOLR-951","2009-01-09","2009-01-12","3"
"SOLR-3642","2012-07-19","2012-07-19","0"
"SOLR-6295","2014-07-29","2014-10-22","85"
"SOLR-7631","2015-06-04","2015-06-12","8"
"SOLR-1885","2010-04-16","2010-06-17","62"
"SOLR-2464","2011-04-11","2011-04-11","0"
"LUCENE-4445","2012-09-28","2012-09-28","0"
"LUCENE-5978","2014-09-29","2014-09-30","1"
"SOLR-2100","2010-09-03","2010-09-06","3"
"SOLR-5623","2014-01-10","2014-02-05","26"
"LUCENE-2802","2010-12-06","2010-12-08","2"
"SOLR-1676","2009-12-19","2009-12-24","5"
"SOLR-5499","2013-11-25","2013-12-01","6"
"LUCENE-1143","2008-01-20","2008-01-20","0"
"SOLR-3268","2012-03-23","2012-03-26","3"
"SOLR-1667","2009-12-17","2010-11-17","335"
"LUCENE-881","2007-05-17","2007-05-23","6"
"SOLR-879","2008-11-25","2008-11-29","4"
"LUCENE-3372","2011-08-10","2011-08-10","0"
"SOLR-4081","2012-11-15","2012-11-16","1"
"SOLR-5527","2013-12-03","2013-12-03","0"
"SOLR-7189","2015-03-04","2015-03-09","5"
"SOLR-6511","2014-09-12","2014-10-13","31"
"LUCENE-3029","2011-04-14","2011-05-02","18"
"LUCENE-4077","2012-05-25","2012-05-31","6"
"LUCENE-162","2003-11-18","2006-05-27","921"
"LUCENE-1744","2009-07-15","2009-07-15","0"
"LUCENE-6520","2015-06-03","2015-06-04","1"
"LUCENE-1414","2008-10-08","2008-10-08","0"
"SOLR-5601","2014-01-02","2014-01-06","4"
"LUCENE-4432","2012-09-26","2012-09-26","0"
"LUCENE-1700","2009-06-18","2009-06-19","1"
"SOLR-222","2007-04-29","2007-04-29","0"
"SOLR-3563","2012-06-21","2012-07-06","15"
"SOLR-5240","2013-09-12","2013-09-17","5"
"SOLR-1757","2010-02-05","2010-02-09","4"
"LUCENE-785","2007-01-26","2007-01-27","1"
"LUCENE-1502","2008-12-29","2009-01-06","8"
"SOLR-4734","2013-04-18","2013-05-15","27"
"SOLR-3316","2012-04-04","2012-04-06","2"
"LUCENE-3339","2011-07-25","2011-11-09","107"
"LUCENE-1021","2007-10-05","2007-10-10","5"
"SOLR-6518","2014-09-15","2014-09-15","0"
"LUCENE-4927","2013-04-11","2013-11-25","228"
"LUCENE-4770","2013-02-11","2013-02-15","4"
"LUCENE-3394","2011-08-22","2011-08-22","0"
"LUCENE-912","2007-06-06","2007-06-07","1"
"SOLR-4315","2013-01-18","2013-01-18","0"
"LUCENE-5762","2014-06-15","2014-06-16","1"
"SOLR-2398","2011-03-02","2011-03-02","0"
"SOLR-42","2006-07-28","2012-01-24","2006"
"SOLR-54","2006-10-13","2006-11-09","27"
"SOLR-4650","2013-03-28","2013-03-29","1"
"SOLR-419","2007-11-22","2007-12-27","35"
"LUCENE-6564","2015-06-14","2015-06-15","1"
"LUCENE-6452","2015-04-24","2015-04-28","4"
"LUCENE-6488","2015-05-18","2015-05-18","0"
"LUCENE-3620","2011-12-06","2011-12-09","3"
"LUCENE-3913","2012-03-24","2012-03-24","0"
"LUCENE-4172","2012-06-27","2012-06-28","1"
"SOLR-981","2009-01-26","2009-01-26","0"
"LUCENE-1173","2008-02-11","2008-02-14","3"
"SOLR-2651","2011-07-14","2011-09-10","58"
"SOLR-4791","2013-05-07","2013-05-10","3"
"SOLR-4291","2013-01-10","2013-01-11","1"
"LUCENE-3152","2011-05-28","2011-06-09","12"
"LUCENE-92","2003-04-09","2006-05-27","1144"
"SOLR-4223","2012-12-20","2012-12-24","4"
"SOLR-947","2009-01-01","2009-01-01","0"
"LUCENE-2879","2011-01-23","2011-01-24","1"
"LUCENE-4322","2012-08-22","2012-08-31","9"
"SOLR-3877","2012-09-24","2012-09-24","0"
"SOLR-1692","2010-01-02","2011-08-03","578"
"SOLR-5481","2013-11-20","2013-11-21","1"
"SOLR-3823","2012-09-11","2012-09-12","1"
"LUCENE-3045","2011-04-24","2011-04-27","3"
"LUCENE-3407","2011-08-30","2011-08-30","0"
"SOLR-3916","2012-10-05","2012-10-05","0"
"SOLR-5028","2013-07-10","2013-07-11","1"
"LUCENE-4486","2012-10-17","2012-10-17","0"
"SOLR-3261","2012-03-20","2012-03-27","7"
"LUCENE-337","2005-01-19","2006-05-27","493"
"LUCENE-6266","2015-02-20","2015-02-20","0"
"SOLR-3649","2012-07-19","2012-08-13","25"
"SOLR-201","2007-03-30","2009-10-16","931"
"SOLR-514","2008-03-28","2008-05-22","55"
"SOLR-449","2008-01-03","2008-01-04","1"
"LUCENE-3503","2011-10-10","2011-10-11","1"
"LUCENE-4633","2012-12-16","2012-12-16","0"
"LUCENE-5694","2014-05-22","2014-05-22","0"
"SOLR-3307","2012-04-02","2012-04-03","1"
"SOLR-1404","2009-09-02","2009-09-13","11"
"LUCENE-3345","2011-07-27","2011-08-28","32"
"LUCENE-1138","2008-01-17","2008-01-17","0"
"SOLR-4031","2012-11-05","2012-11-07","2"
"SOLR-3663","2012-07-22","2012-07-22","0"
"SOLR-5650","2014-01-21","2014-02-24","34"
"LUCENE-5722","2014-05-31","2014-06-02","2"
"LUCENE-3573","2011-11-14","2011-11-17","3"
"LUCENE-32","2002-04-20","2006-05-27","1498"
"SOLR-581","2008-05-20","2008-05-23","3"
"SOLR-2603","2011-06-17","2012-01-15","212"
"SOLR-509","2008-03-22","2008-05-03","42"
"LUCENE-2387","2010-04-08","2010-05-04","26"
"LUCENE-5176","2013-08-14","2013-08-14","0"
"LUCENE-2953","2011-03-08","2011-03-09","1"
"LUCENE-3095","2011-05-13","2011-05-14","1"
"LUCENE-2119","2009-12-06","2010-06-01","177"
"LUCENE-5869","2014-08-05","2014-08-05","0"
"SOLR-6907","2015-01-03","2015-01-04","1"
"SOLR-802","2008-10-06","2008-10-06","0"
"SOLR-7286","2015-03-22","2015-04-08","17"
"SOLR-5087","2013-07-29","2013-07-30","1"
"LUCENE-667","2006-08-31","2006-11-01","62"
"LUCENE-6447","2015-04-21","2015-04-21","0"
"SOLR-6101","2014-05-21","2014-05-22","1"
"SOLR-5666","2014-01-26","2014-08-24","210"
"SOLR-5890","2014-03-20","2015-02-09","326"
"LUCENE-76","2003-01-20","2006-05-27","1223"
"SOLR-4134","2012-12-01","2012-12-28","27"
"SOLR-3621","2012-07-14","2012-10-26","104"
"LUCENE-5939","2014-09-11","2014-09-12","1"
"SOLR-3903","2012-09-28","2012-10-03","5"
"LUCENE-4482","2012-10-12","2012-11-07","26"
"SOLR-1771","2010-02-13","2010-02-13","0"
"LUCENE-1028","2007-10-11","2007-10-22","11"
"LUCENE-2524","2010-07-04","2010-10-29","117"
"LUCENE-3412","2011-09-02","2011-09-08","6"
"LUCENE-2473","2010-05-20","2010-05-20","0"
"SOLR-2369","2011-02-16","2011-02-17","1"
"LUCENE-2811","2010-12-13","2010-12-17","4"
"SOLR-4666","2013-04-03","2013-04-04","1"
"LUCENE-3267","2011-06-30","2011-07-03","3"
"LUCENE-5520","2014-03-12","2014-03-17","5"
"SOLR-2559","2011-05-30","2011-05-30","0"
"LUCENE-6568","2015-06-15","2015-07-03","18"
"LUCENE-138","2003-10-01","2006-05-27","969"
"LUCENE-2013","2009-10-28","2009-11-03","6"
"LUCENE-6093","2014-12-04","2015-02-18","76"
"LUCENE-2371","2010-04-06","2012-05-11","766"
"LUCENE-5831","2014-07-17","2014-07-19","2"
"LUCENE-6533","2015-06-08","2015-06-10","2"
"SOLR-1048","2009-03-06","2012-03-09","1099"
"SOLR-1762","2010-02-08","2010-02-08","0"
"LUCENE-3327","2011-07-18","2011-07-20","2"
"LUCENE-4613","2012-12-10","2012-12-12","2"
"LUCENE-6249","2015-02-16","2015-02-17","1"
"LUCENE-6064","2014-11-18","2014-11-19","1"
"LUCENE-4182","2012-06-29","2012-10-18","111"
"SOLR-5943","2014-04-01","2014-04-02","1"
"LUCENE-2024","2009-11-02","2009-11-13","11"
"SOLR-5400","2013-10-29","2013-10-29","0"
"LUCENE-4938","2013-04-17","2013-04-19","2"
"SOLR-4504","2013-02-26","2013-02-26","0"
"SOLR-1935","2010-05-30","2010-06-03","4"
"LUCENE-2732","2010-10-31","2010-10-31","0"
"SOLR-4287","2013-01-08","2013-01-12","4"
"SOLR-4506","2013-02-26","2015-06-04","828"
"LUCENE-4711","2013-01-23","2013-01-23","0"
"SOLR-4661","2013-04-01","2013-04-17","16"
"SOLR-5222","2013-09-09","2013-09-09","0"
"LUCENE-3874","2012-03-15","2012-03-16","1"
"LUCENE-1748","2009-07-16","2009-08-12","27"
"LUCENE-3365","2011-08-08","2011-08-10","2"
"LUCENE-5538","2014-03-19","2014-03-19","0"
"LUCENE-611","2006-06-22","2006-06-23","1"
"SOLR-754","2008-09-05","2008-09-07","2"
"SOLR-5171","2013-08-17","2013-08-19","2"
"LUCENE-3528","2011-10-24","2011-11-08","15"
"LUCENE-6416","2015-04-10","2015-04-13","3"
"SOLR-4177","2012-12-13","2012-12-13","0"
"SOLR-3270","2012-03-24","2012-03-24","0"
"SOLR-2148","2010-10-10","2010-10-10","0"
"SOLR-1529","2009-10-28","2009-10-29","1"
"LUCENE-478","2005-12-08","2006-08-13","248"
"LUCENE-6205","2015-01-28","2015-02-25","28"
"SOLR-1070","2009-03-16","2009-03-19","3"
"SOLR-5832","2014-03-07","2014-03-18","11"
"LUCENE-5628","2014-04-23","2014-05-04","11"
"LUCENE-638","2006-07-27","2006-07-29","2"
"LUCENE-3708","2012-01-19","2012-01-19","0"
"SOLR-4118","2012-11-28","2012-12-10","12"
"SOLR-2285","2010-12-13","2010-12-14","1"
"SOLR-2455","2011-04-04","2011-08-11","129"
"LUCENE-6091","2014-12-03","2014-12-03","0"
"LUCENE-6152","2014-12-31","2014-12-31","0"
"SOLR-1936","2010-06-01","2010-06-01","0"
"SOLR-1684","2009-12-23","2009-12-23","0"
"LUCENE-3996","2012-04-18","2012-04-18","0"
"LUCENE-442","2005-09-28","2005-10-27","29"
"LUCENE-6147","2014-12-31","2014-12-31","0"
"LUCENE-5553","2014-03-25","2014-03-25","0"
"LUCENE-2820","2010-12-18","2010-12-20","2"
"SOLR-6579","2014-10-02","2015-02-26","147"
"LUCENE-3529","2011-10-24","2011-10-25","1"
"LUCENE-2941","2011-02-27","2011-03-01","2"
"LUCENE-3721","2012-01-24","2012-01-25","1"
"SOLR-3572","2012-06-24","2012-08-14","51"
"SOLR-2846","2011-10-19","2011-10-26","7"
"SOLR-5587","2013-12-30","2013-12-30","0"
"SOLR-118","2007-01-22","2007-07-14","173"
"SOLR-279","2007-06-29","2007-06-29","0"
"SOLR-2542","2011-05-25","2012-01-13","233"
"SOLR-6362","2014-08-11","2014-08-11","0"
"LUCENE-933","2007-06-16","2007-06-26","10"
"SOLR-4974","2013-06-28","2013-06-29","1"
"LUCENE-1792","2009-08-08","2009-08-19","11"
"SOLR-5731","2014-02-14","2014-02-14","0"
"SOLR-5598","2014-01-02","2014-02-05","34"
"LUCENE-1129","2008-01-11","2008-01-24","13"
"SOLR-7718","2015-06-24","2015-06-26","2"
"LUCENE-4705","2013-01-22","2013-01-22","0"
"SOLR-493","2008-03-02","2008-08-09","160"
"SOLR-1629","2009-12-07","2009-12-08","1"
"LUCENE-12","2002-01-31","2006-05-27","1577"
"SOLR-3430","2012-05-02","2012-05-07","5"
"LUCENE-3705","2012-01-18","2012-01-19","1"
"SOLR-4032","2012-11-05","2012-11-27","22"
"SOLR-6647","2014-10-23","2014-10-24","1"
"SOLR-1243","2009-06-24","2009-07-05","11"
"SOLR-4217","2012-12-19","2013-01-14","26"
"LUCENE-4299","2012-08-09","2012-08-13","4"
"SOLR-4138","2012-12-03","2013-03-04","91"
"SOLR-6360","2014-08-11","2014-08-11","0"
"LUCENE-3642","2011-12-12","2011-12-12","0"
"LUCENE-1251","2008-03-28","2008-03-28","0"
"LUCENE-1564","2009-03-13","2009-03-15","2"
"SOLR-1017","2009-02-11","2009-02-11","0"
"SOLR-4862","2013-05-27","2013-06-17","21"
"LUCENE-6608","2015-06-25","2015-06-25","0"
"SOLR-3813","2012-09-09","2012-09-15","6"
"SOLR-6342","2014-08-08","2014-08-15","7"
"SOLR-722","2008-08-25","2008-08-27","2"
"LUCENE-6593","2015-06-19","2015-06-19","0"
"LUCENE-1144","2008-01-20","2008-01-20","0"
"SOLR-294","2007-07-10","2007-07-17","7"
"SOLR-4218","2012-12-19","2012-12-19","0"
"LUCENE-3487","2011-10-04","2011-10-11","7"
"SOLR-1185","2009-05-26","2009-05-28","2"
"LUCENE-690","2006-10-19","2006-10-20","1"
"LUCENE-298","2004-10-30","2006-05-27","574"
"LUCENE-4504","2012-10-24","2013-04-15","173"
"LUCENE-4828","2013-03-12","2013-03-13","1"
"LUCENE-2132","2009-12-08","2009-12-08","0"
"SOLR-2509","2011-05-11","2011-12-07","210"
"LUCENE-361","2005-03-16","2006-05-27","437"
"LUCENE-4816","2013-03-07","2013-03-13","6"
"LUCENE-1208","2008-03-07","2008-03-07","0"
"LUCENE-2943","2011-02-28","2011-03-01","1"
"SOLR-3912","2012-10-03","2013-01-05","94"
"SOLR-3809","2012-09-07","2012-09-13","6"
"SOLR-3252","2012-03-16","2012-07-05","111"
"SOLR-1902","2010-05-03","2010-08-05","94"
"LUCENE-4255","2012-07-25","2012-07-26","1"
"SOLR-381","2007-10-16","2013-01-31","1934"
"SOLR-976","2009-01-22","2009-02-08","17"
"SOLR-6029","2014-04-29","2014-04-29","0"
"LUCENE-1814","2009-08-15","2010-03-21","218"
"SOLR-5585","2013-12-29","2014-02-10","43"
"SOLR-6709","2014-11-06","2015-04-01","146"
"LUCENE-6271","2015-02-20","2015-04-04","43"
"SOLR-4347","2013-01-24","2013-04-10","76"
"SOLR-4288","2013-01-09","2013-01-16","7"
"SOLR-6111","2014-05-23","2014-05-23","0"
"LUCENE-5827","2014-07-16","2014-09-16","62"
"SOLR-3549","2012-06-15","2012-06-15","0"
"LUCENE-1453","2008-11-15","2009-06-10","207"
"SOLR-3831","2012-09-12","2012-09-15","3"
"SOLR-1517","2009-10-20","2009-10-20","0"
"LUCENE-4455","2012-10-01","2012-10-01","0"
"LUCENE-6586","2015-06-19","2015-06-27","8"
"LUCENE-5612","2014-04-17","2014-04-21","4"
"LUCENE-4074","2012-05-23","2012-05-23","0"
"LUCENE-3188","2011-06-10","2011-06-12","2"
"SOLR-1797","2010-02-27","2010-03-21","22"
"LUCENE-2653","2010-09-18","2010-10-29","41"
"LUCENE-1238","2008-03-18","2008-03-18","0"
"LUCENE-5132","2013-07-24","2013-07-25","1"
"LUCENE-557","2006-04-27","2006-06-20","54"
"LUCENE-2809","2010-12-10","2011-01-23","44"
"LUCENE-1270","2008-04-23","2008-04-23","0"
"SOLR-3699","2012-08-01","2012-09-07","37"
"LUCENE-609","2006-06-22","2006-06-22","0"
"LUCENE-4465","2012-10-08","2013-01-15","99"
"SOLR-5363","2013-10-18","2013-10-23","5"
"LUCENE-5347","2013-11-21","2013-11-21","0"
"LUCENE-3546","2011-10-31","2011-11-01","1"
"LUCENE-2774","2010-11-21","2011-01-23","63"
"LUCENE-2580","2010-07-30","2010-10-29","91"
"SOLR-4640","2013-03-24","2013-03-25","1"
"LUCENE-616","2006-06-27","2006-08-17","51"
"SOLR-4553","2013-03-10","2013-11-25","260"
"SOLR-5526","2013-12-03","2014-02-05","64"
"LUCENE-1450","2008-11-12","2008-11-12","0"
"LUCENE-4972","2013-05-01","2013-05-03","2"
"SOLR-2861","2011-10-28","2011-11-08","11"
"SOLR-1230","2009-06-18","2009-06-19","1"
"SOLR-5445","2013-11-15","2013-11-15","0"
"LUCENE-5030","2013-06-03","2013-07-18","45"
