"sha","file","commit_ownership","line_ownership_added","line_ownership_deleted","total_contributors","line_authorship","total_authors","file_size","comment_to_code_ratio","major_contributors","minor_contributors","lines_added_major_contributors","lines_added_minor_contributors","lines_deleted_major_contributors","lines_deleted_minor_contributors","implicated"
"c5d5f56f38146abb9f24a454a6c5dff2d8cbf698","lucene/src/java/org/apache/lucene/index/SegmentReader.java",0.348837209302326,0.383033419023136,0.46119733924612,5,0.589018302828619,5,601,0.23155737704918,4,1,4,1,2,3,0
"c5d5f56f38146abb9f24a454a6c5dff2d8cbf698","lucene/src/test/org/apache/lucene/index/TestAddIndexes.java",0.361111111111111,0.428087986463621,0.60126582278481,6,0.459055118110236,7,1270,0.174838112858464,4,2,4,2,3,3,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/java/org/apache/lucene/index/codecs/DefaultTermVectorsWriter.java",1,1,1,1,1,1,376,0.212903225806452,1,0,1,0,1,0,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/java/org/apache/lucene/index/codecs/simpletext/SimpleTextTermVectorsWriter.java",1,1,1,1,1,1,187,0.133333333333333,1,0,1,0,1,0,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.4,0.417596848325673,0.35045045045045,6,0.518197573656846,9,4039,0.58578720062819,3,3,3,3,3,3,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/test-framework/java/org/apache/lucene/store/MockDirectoryWrapper.java",0.8,0.997329773030708,0.866666666666667,2,0.362397820163488,6,734,0.221297836938436,2,0,1,1,2,0,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/test/org/apache/lucene/index/TestAddIndexes.java",0.384615384615385,0.337264150943396,0.604095563139932,5,0.4375,7,1216,0.0984643179765131,3,2,4,1,3,2,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/test/org/apache/lucene/index/TestDirectoryReader.java",0.5,0.666666666666667,0.588235294117647,2,0.690140845070423,3,213,0.163934426229508,2,0,2,0,2,0,0
"c67248f669d1a9674fba55fd62493c0df1176e5f","lucene/src/test/org/apache/lucene/index/TestMultiReader.java",0.666666666666667,0.647058823529412,0.8,2,0.75,3,56,0.473684210526316,2,0,2,0,2,0,0
"c67caa36a6ef32aa0c5abc0c13b42ba7ebdc5433","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.583333333333333,0.74585635359116,0.8,4,0.639270613107822,9,3784,0.628928110202325,2,2,2,2,2,2,0
"c67caede7e938159791328fe9d43397141e23a24","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.408163265306122,0.43682906688687,0.463726884779516,6,0.555878084179971,9,4134,0.602325581395349,3,3,3,3,3,3,0
"c67e68d4b379410212d3c1ba344ac703b2e46d3f","lucene/src/test-framework/org/apache/lucene/analysis/CollationTestBase.java",1,1,0,1,0.692307692307692,5,312,0.223529411764706,1,0,1,0,0,1,0
"c67e68d4b379410212d3c1ba344ac703b2e46d3f","modules/analysis/common/src/test/org/apache/lucene/collation/CollationTestBase.java",0.666666666666667,0.8,0.987381703470032,2,0,1,0,0,2,0,2,0,1,1,0
"c67e68d4b379410212d3c1ba344ac703b2e46d3f","modules/analysis/common/src/test/org/apache/lucene/collation/TestCollationKeyAnalyzer.java",1,1,0,1,0.635416666666667,2,96,0.333333333333333,1,0,1,0,0,1,0
"c67e68d4b379410212d3c1ba344ac703b2e46d3f","modules/analysis/common/src/test/org/apache/lucene/collation/TestCollationKeyFilter.java",1,1,0,1,0.771428571428571,3,105,0.346153846153846,1,0,1,0,0,1,0
"c67e68d4b379410212d3c1ba344ac703b2e46d3f","modules/analysis/icu/src/test/org/apache/lucene/collation/TestICUCollationKeyAnalyzer.java",1,1,0,1,0.676767676767677,2,99,0.32,1,0,1,0,0,1,0
"c67e68d4b379410212d3c1ba344ac703b2e46d3f","modules/analysis/icu/src/test/org/apache/lucene/collation/TestICUCollationKeyFilter.java",1,1,0,1,0.831683168316832,3,101,0.328947368421053,1,0,1,0,0,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",0.444444444444444,0.649122807017544,0.717770034843206,5,0.68300395256917,6,1265,0.375,4,1,2,3,2,3,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",0.571428571428571,0.9,0.5,3,0.702222222222222,5,225,0.293103448275862,3,0,1,2,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/misc/src/java/org/apache/lucene/index/FieldNormModifier.java",0.5,0.75,0.913793103448276,3,0.614457831325301,4,166,0.456140350877193,3,0,2,1,1,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/misc/src/java/org/apache/lucene/misc/HighFreqTerms.java",0.5,0.85,0.866666666666667,3,0.692307692307692,5,260,0.3,3,0,2,1,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/misc/src/test/org/apache/lucene/index/codecs/appending/TestAppendingCodec.java",0.384615384615385,0.396551724137931,0.523076923076923,3,0.666666666666667,4,165,0.10738255033557,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/sandbox/src/java/org/apache/lucene/sandbox/queries/DuplicateFilter.java",0.25,0.951111111111111,0.692307692307692,4,0.69811320754717,6,212,0.204545454545455,4,0,1,3,3,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/sandbox/src/test/org/apache/lucene/sandbox/queries/DuplicateFilterTest.java",0.75,0.875647668393782,1,2,0.717514124293785,4,177,0.18,2,0,2,0,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/contrib/spatial/src/java/org/apache/lucene/spatial/tier/CartesianShapeFilter.java",0.75,0.727272727272727,0.666666666666667,2,0.564705882352941,4,85,0.39344262295082,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/BufferedDeletesStream.java",0.36,0.515873015873016,0.316239316239316,4,0.789029535864979,5,474,0.264,4,0,4,0,4,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/CheckIndex.java",0.363636363636364,0.434072345390899,0.647222222222222,7,0.499671700590939,8,1523,0.19170579029734,3,4,3,4,3,4,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/BlockTermsReader.java",0.454545454545455,0.48062015503876,0.594202898550725,3,0.949771689497717,3,876,0.305514157973174,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/BlockTreeTermsReader.java",0.416666666666667,0.988702499144129,0.605263157894737,4,0.988400702987698,4,2845,0.348980559506875,2,2,1,3,2,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/lucene3x/Lucene3xFields.java",0.833333333333333,0.995606326889279,0.896551724137931,2,0.532010820559062,4,1109,0.20021645021645,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/lucene3x/SegmentTermDocs.java",0.666666666666667,0.982978723404255,0.6,2,0.769565217391304,4,230,0.223404255319149,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/lucene40/Lucene40PostingsReader.java",0.8,0.991202346041056,0.884615384615385,2,0.550598476605005,4,919,0.196614583333333,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/lucene40/Lucene40TermVectorsReader.java",0.5,0.998654104979812,1,2,0.998652291105121,2,742,0.110778443113772,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/memory/MemoryPostingsFormat.java",0.8,0.990384615384615,0.782608695652174,2,0.861557478368356,3,809,0.0829986613119143,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/PostingsConsumer.java",0.75,0.565217391304348,0.8,2,0.73728813559322,3,118,0.372093023255814,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/PostingsReaderBase.java",0.75,0.7,1,2,0.954545454545455,2,66,1.27586206896552,2,0,2,0,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/pulsing/PulsingPostingsReader.java",0.5,0.820967741935484,0.833333333333333,2,0.466442953020134,4,596,0.221311475409836,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/sep/SepPostingsReader.java",0.6,0.961586121437423,0.948275862068966,2,0.650200267022697,4,749,0.154083204930663,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsReader.java",0.409090909090909,0.342696629213483,0.363013698630137,3,0.850671140939597,3,596,0.0681003584229391,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/simpletext/SimpleTextTermVectorsReader.java",0.5,0.971119133574007,0.545454545454545,3,0.969924812030075,3,532,0.0682730923694779,3,0,1,2,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/codecs/TermsConsumer.java",0.571428571428571,0.697674418604651,0.608695652173913,2,0.5125,4,160,0.26984126984127,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/DocsEnum.java",0.5,0.5,0.984375,2,0.925,3,40,1.35294117647059,2,0,2,0,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/DocTermOrds.java",0.428571428571429,0.905077262693157,0.745454545454545,4,0.899497487437186,4,796,0.468634686346863,3,1,1,3,2,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/FieldInfo.java",0.461538461538462,0.647540983606557,0.619047619047619,3,0.365714285714286,5,175,0.4,3,0,2,1,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/FilteredTermsEnum.java",1,1,1,1,0.760330578512397,4,242,0.704225352112676,1,0,1,0,1,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/FilterIndexReader.java",0.4375,0.486111111111111,0.427272727272727,5,0.485651214128035,6,453,0.126865671641791,3,2,2,3,4,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/IndexReader.java",0.341463414634146,0.548387096774194,0.36115569823435,5,0.484592145015106,9,1655,1.28275862068966,3,2,2,3,3,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/MultiFields.java",0.416666666666667,0.770491803278688,0.609375,3,0.64453125,5,256,0.28643216080402,3,0,2,1,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/MultiTermsEnum.java",0.714285714285714,0.917241379310345,0.979166666666667,2,0.633333333333333,3,540,0.18942731277533,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/index/TermsEnum.java",0.8,0.957142857142857,0.981481481481482,2,0.505660377358491,4,265,1.12,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/BooleanQuery.java",0.5,0.468468468468468,0.5,3,0.755434782608696,6,552,0.339805825242718,3,0,3,0,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/ConjunctionTermScorer.java",0.333333333333333,0.887096774193548,0.909090909090909,3,0.876106194690266,3,113,0.255555555555556,3,0,2,1,1,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/FieldCacheImpl.java",0.5,0.977695167286245,0.8,4,0.798933739527799,5,1313,0.101510067114094,4,0,1,3,2,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/FuzzyTermsEnum.java",0.555555555555556,0.933333333333333,0.943661971830986,4,0.399355877616747,5,621,0.450934579439252,4,0,1,3,1,3,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/MatchOnlyConjunctionTermsScorer.java",1,1,0,1,1,1,37,0.85,1,0,1,0,0,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/MatchOnlyTermScorer.java",1,1,0,1,1,1,94,0.958333333333333,1,0,1,0,0,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/MultiPhraseQuery.java",0.5,0.555555555555556,0.724358974358974,4,0.458928571428571,5,560,0.164241164241164,3,1,2,2,2,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/MultiTermQueryWrapperFilter.java",0.5,0.666666666666667,0.54,3,0.619834710743802,5,121,0.592105263157895,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/PhraseQuery.java",0.5,0.520547945205479,0.798780487804878,3,0.546419098143236,5,377,0.220064724919094,3,0,3,0,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/java/org/apache/lucene/search/TermQuery.java",0.5,0.429906542056075,0.741496598639456,3,0.440528634361233,5,227,0.247252747252747,3,0,3,0,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test-framework/java/org/apache/lucene/index/codecs/ramonly/RAMOnlyPostingsFormat.java",0.666666666666667,0.998287671232877,0.75,2,0.998275862068966,2,580,0.0701107011070111,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test-framework/java/org/apache/lucene/util/_TestUtil.java",0.5,0.899653979238754,1,3,0.460069444444444,9,576,0.170731707317073,3,0,1,2,1,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/codecs/pulsing/Test10KPulsings.java",0.8,0.924324324324324,0.666666666666667,2,0.909677419354839,2,155,0.23015873015873,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/codecs/pulsing/TestPulsingReuse.java",0.75,0.991228070175439,0.980582524271845,2,0.984,2,125,0.275510204081633,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestAddIndexes.java",0.333333333333333,0.351598173515982,0.616393442622951,6,0.4375,7,1216,0.0984643179765131,3,3,4,2,3,3,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java",0.34375,0.515337423312883,0.47843137254902,5,0.349700598802395,8,835,0.148555708390646,4,1,3,2,3,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestCodecs.java",0.409090909090909,0.394957983193277,0.372340425531915,3,0.703937007874016,4,635,0.106271777003484,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestDirectoryReader.java",0.5,0.571428571428571,0.614285714285714,3,0.666666666666667,3,216,0.161290322580645,3,0,2,1,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestDocCount.java",0.6,0.945054945054945,0.6,2,0.941860465116279,2,86,0.283582089552239,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestDocsAndPositions.java",0.5,0.6796875,0.518072289156627,2,0.721485411140584,3,377,0.125373134328358,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestDuelingCodecs.java",0.5,0.924148606811146,1,2,0.92259083728278,2,633,0.224371373307544,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestIndexReader.java",0.392857142857143,0.468888888888889,0.515542077331312,6,0.586720867208672,7,1476,0.123287671232877,3,3,3,3,3,3,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestIndexWriterExceptions.java",0.379310344827586,0.531418312387792,0.411320754716981,6,0.523255813953488,8,1462,0.0702781844802343,4,2,3,3,3,3,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestIndexWriter.java",0.404761904761905,0.385869565217391,0.80995235574378,6,0.430886075949367,10,1975,0.0899558498896247,3,3,3,3,1,5,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestIndexWriterReader.java",0.45,0.508771929824561,0.497109826589595,3,0.592699327569645,5,1041,0.116952789699571,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestIndexWriterWithThreads.java",0.363636363636364,0.697478991596639,0.4,4,0.747474747474748,5,495,0.148491879350348,3,1,2,2,3,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestLongPostings.java",0.411764705882353,0.567622950819672,0.40625,4,0.570175438596491,4,456,0.206349206349206,3,1,2,2,4,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestMultiFields.java",0.625,0.931818181818182,0.84,2,0.859649122807018,3,171,0.221428571428571,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestOmitPositions.java",0.75,0.846715328467153,1,2,0.815789473684211,2,228,0.245901639344262,2,0,2,0,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestParallelTermEnum.java",0.6,0.807692307692308,0.901960784313726,2,0.61576354679803,3,203,0.0855614973262032,2,0,2,0,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestPerSegmentDeletes.java",0.428571428571429,0.416666666666667,0.354838709677419,4,0.805555555555556,5,288,0.627118644067797,3,1,4,0,4,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestSegmentMerger.java",0.3125,0.426229508196721,0.295454545454545,6,0.378378378378378,7,185,0.209150326797386,4,2,4,2,4,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestSegmentReader.java",0.333333333333333,0.461538461538462,0.468085106382979,4,0.660377358490566,6,212,0.19774011299435,4,0,3,1,3,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestSegmentTermDocs.java",0.545454545454545,0.764044943820225,0.714285714285714,3,0.473684210526316,5,285,0.11328125,3,0,2,1,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestStressAdvance.java",0.571428571428571,0.636363636363636,0.7,2,0.977272727272727,2,132,0.157894736842105,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java",0.428571428571429,0.532467532467532,0.354368932038835,3,0.499437570303712,7,889,0.0894607843137255,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestTermdocPerf.java",0.555555555555556,0.736842105263158,0.571428571428571,3,0.629370629370629,5,143,0.134920634920635,3,0,2,1,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestTermsEnum.java",0.615384615384615,0.986737400530504,0.548387096774194,3,0.986168741355463,3,723,0.102134146341463,2,1,1,2,2,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/index/TestTermVectorsReader.java",0.333333333333333,0.72463768115942,0.848484848484849,5,0.475274725274725,5,364,0.12,4,1,2,3,1,4,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","lucene/src/test/org/apache/lucene/search/TestTermVectors.java",0.461538461538462,0.453968253968254,0.730434782608696,4,0.424632352941176,6,544,0.0945674044265594,3,1,3,1,2,2,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/analysis/common/src/test/org/apache/lucene/analysis/core/TestKeywordAnalyzer.java",0.375,0.48,0.625,3,0.587786259541985,5,131,0.323232323232323,3,0,3,0,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/benchmark/src/test/org/apache/lucene/benchmark/byTask/TestPerfTasksLogic.java",0.444444444444444,0.493333333333333,0.40625,4,0.836495031616983,6,1107,0.191603875134553,4,0,3,1,3,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/facet/src/java/org/apache/lucene/facet/search/sampling/TakmiSampleFixer.java",0.666666666666667,0.967741935483871,1,2,0.972527472527473,2,182,0.766990291262136,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/facet/src/java/org/apache/lucene/facet/taxonomy/directory/DirectoryTaxonomyReader.java",0.5,0.954545454545455,0.75,2,0.817567567567568,4,592,0.706051873198847,2,0,1,1,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/facet/src/java/org/apache/lucene/facet/taxonomy/directory/DirectoryTaxonomyWriter.java",0.333333333333333,0.858974358974359,0.5,3,0.816651904340124,5,1129,0.744976816074189,3,0,2,1,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/facet/src/test/org/apache/lucene/facet/FacetTestBase.java",0.5,0.981818181818182,0.777777777777778,3,0.804532577903683,5,353,0.229965156794425,3,0,1,2,3,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/facet/src/test/org/apache/lucene/facet/search/TestMultipleCategoryLists.java",0.75,0.938875305623472,1,2,0.911458333333333,3,384,0.13946587537092,2,0,1,1,1,1,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/queries/src/java/org/apache/lucene/queries/function/valuesource/TermFreqValueSource.java",1,1,1,1,0.84297520661157,4,121,0.21,1,0,1,0,1,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/queries/src/java/org/apache/lucene/queries/function/valuesource/TFValueSource.java",0.5,0.6,0.6,2,0.658730158730159,5,126,0.2,2,0,2,0,2,0,0
"c69d596992b35a6261c20e8fc1b40654027cf7f0","modules/queries/src/java/org/apache/lucene/queries/TermsFilter.java",0.4,0.958333333333333,0.5,4,0.598290598290598,6,117,0.376470588235294,4,0,1,3,3,1,0
"c6a85b2580a3bb8cc3ac9ff450fff58a171b7f5b","lucene/src/java/org/apache/lucene/index/DocFieldProcessor.java",0.733333333333333,0.87799043062201,0.657894736842105,4,0.483965014577259,6,343,0.186851211072664,2,2,1,3,2,2,1
"c6dd75bcce1f6e3a0a66832a6f0e46aea137eb38","lucene/src/java/org/apache/lucene/index/codecs/memory/MemoryCodec.java",0.5,0.924360400444939,0.5875,3,0.9875,3,800,0.0767160161507402,2,1,1,2,2,1,0
"c71346e95f75a07d0f7eb569ede7a0f99a3d7197","lucene/src/java/org/apache/lucene/index/codecs/Codec.java",0.636363636363636,0.546583850931677,0.782945736434108,2,0.640776699029126,4,103,0.430555555555556,2,0,2,0,2,0,0
"c71346e95f75a07d0f7eb569ede7a0f99a3d7197","lucene/src/java/org/apache/lucene/index/codecs/lucene40/Lucene40NormsFormat.java",1,1,1,1,1,1,48,0.5,1,0,1,0,1,0,0
"c71346e95f75a07d0f7eb569ede7a0f99a3d7197","lucene/src/java/org/apache/lucene/index/codecs/lucene40/Lucene40NormsReader.java",1,1,1,1,1,1,183,0.270833333333333,1,0,1,0,1,0,0
"c71346e95f75a07d0f7eb569ede7a0f99a3d7197","lucene/src/java/org/apache/lucene/index/codecs/lucene40/Lucene40NormsWriter.java",1,1,1,1,1,1,125,0.237623762376238,1,0,1,0,1,0,0
"c71346e95f75a07d0f7eb569ede7a0f99a3d7197","lucene/src/java/org/apache/lucene/index/IndexFileNames.java",0.555555555555556,0.440677966101695,0.978021978021978,4,0.51530612244898,6,196,1.02061855670103,4,0,4,0,1,3,0
"c71346e95f75a07d0f7eb569ede7a0f99a3d7197","lucene/src/java/org/apache/lucene/index/SegmentInfo.java",0.566666666666667,0.661016949152542,0.630102040816326,4,0.398496240601504,8,665,0.411889596602972,2,2,2,2,2,2,0
"c73efacff957fc6d00f9b963734d4de406b96c8a","lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java",0.475409836065574,0.5,0.608748481166464,7,0.615546218487395,9,1428,0.285328532853285,3,4,3,4,3,4,0
"c779422d1affb83545980df7a9014ac1e1069714","lucene/src/java/org/apache/lucene/index/DocumentStoredFieldVisitor.java",1,1,1,1,1,1,143,0.222222222222222,1,0,1,0,1,0,0
"c779422d1affb83545980df7a9014ac1e1069714","lucene/src/test/org/apache/lucene/index/TestFieldsReader.java",0.461538461538462,0.426751592356688,0.931623931623932,4,0.509493670886076,7,316,0.0748299319727891,3,1,3,1,1,3,0
"c7b54b404704fdb2edb7d7a5bdf000ea5db34f8f","lucene/contrib/misc/src/java/org/apache/lucene/search/SearcherManager.java",0.75,0.942982456140351,0.611111111111111,2,0.938095238095238,2,210,1.16494845360825,2,0,1,1,2,0,0
"c7b54b404704fdb2edb7d7a5bdf000ea5db34f8f","lucene/contrib/misc/src/test/org/apache/lucene/search/TestSearcherManager.java",0.5,0.982608695652174,1,2,0.982300884955752,2,113,0.228260869565217,2,0,1,1,1,1,0
"c7b54b404704fdb2edb7d7a5bdf000ea5db34f8f","lucene/src/java/org/apache/lucene/index/IndexReader.java",0.481481481481481,0.5,0.537414965986395,5,0.541573033707865,9,1780,1.43502051983584,3,2,2,3,3,2,0
"c7b54b404704fdb2edb7d7a5bdf000ea5db34f8f","lucene/src/test/org/apache/lucene/index/TestIndexReader.java",0.333333333333333,0.436260623229462,0.794621026894866,4,0.619823489477257,6,1473,0.124427480916031,3,1,3,1,2,2,0
"c7b974027c412b1337b149e64144a5e765e1f739","lucene/src/java/org/apache/lucene/index/DocumentsWriterFlushControl.java",1,1,1,1,1,1,396,0.203647416413374,1,0,1,0,1,0,1
"c848e7491cde1814128014b60cd1556c2110dd4d","lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java",0.431818181818182,0.413333333333333,0.365771812080537,5,0.579404466501241,7,1612,0.238095238095238,3,2,3,2,3,2,0
"c8ab94fbe92399b1c01603351ca6f38f13f67e52","lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java",0.434782608695652,0.346260387811634,0.48936170212766,5,0.579131652661064,7,1428,0.24390243902439,3,2,4,1,4,1,0
"c993fa5525ced532f7b62b49e25183944d4db99d","lucene/src/test-framework/org/apache/lucene/search/CachingWrapperFilterHelper.java",1,1,0,1,0.864864864864865,3,74,0.423076923076923,1,0,1,0,0,1,0
